"transcript_id"	"gene_id"	"KO3"	"KO2"	"KO1"	"Het3"	"Het2"	"Het1"	"WT3"	"WT2"	"WT1"
"MSTRG.11413.1"	"MSTRG.11413"	1.53	1.42	0.96	1.07	2.95	1.65	2.49	3.43	1.69
"MSTRG.11414.1"	"MSTRG.11414"	2.81	2.78	2.61	2.31	5.51	3.4	5.78	4.92	3.64
"MSTRG.11415.1"	"MSTRG.11415"	1.6	2.28	1.72	1.8	3.61	2.07	3.48	3.12	2.07
"MSTRG.11416.1"	"MSTRG.11416"	0	0	0	0	0	0	0	0	0
"MSTRG.11417.1"	"MSTRG.11417"	0.8	0.94	0.7	0.87	1.78	1.64	1.67	4.07	1.89
"MSTRG.11417.2"	"MSTRG.11417"	3.45	3.95	3.12	3.05	6.75	4.13	7.37	8.02	5.01
"MSTRG.11417.3"	"MSTRG.11417"	2.37	1.74	2.06	1.78	3.84	2.91	5.14	4.53	2.1
"MSTRG.11418.1"	"MSTRG.11418"	3.84	4.5	3.98	3.64	9.36	5.88	9.04	10.89	6.81
"MSTRG.11418.2"	"MSTRG.11418"	0.48	0.16	0.28	0.52	0.94	1.18	1.77	0.44	1.13
"MSTRG.11419.1"	"MSTRG.11419"	1.28	0.75	0.98	1.18	2.19	1.39	2.32	3.56	1.15
"MSTRG.1142.1"	"MSTRG.1142"	1.92	2.39	2.05	2.16	4.4	3.01	4.69	5.64	3.36
"MSTRG.1142.2"	"MSTRG.1142"	0.28	0.35	0.27	0.4	0.67	0.39	0.54	0.58	0.3
"MSTRG.1142.3"	"MSTRG.1142"	2.18	1.67	1.89	1.95	3.69	2.06	4.49	2.84	1.77
"MSTRG.11420.1"	"MSTRG.11420"	3.25	3.26	2.51	3.3	6.42	3.23	4.26	5.55	2.42
"MSTRG.11421.1"	"MSTRG.11421"	14.29	13.34	14.19	13.06	18.73	14.94	31.03	18.69	11.8
"MSTRG.11422.1"	"MSTRG.11422"	11.74	11.98	10.24	11.03	21.57	11.92	25.53	15.92	11.6
"MSTRG.11423.1"	"MSTRG.11423"	0.12	0.06	0	0.11	0.58	0.25	0.25	0.3	0.19
"MSTRG.11424.1"	"MSTRG.11424"	8.87	9	6.57	8.51	17.31	9.61	19.25	19.43	9.29
"MSTRG.11425.1"	"MSTRG.11425"	3.27	2.99	3.17	3.36	6.32	3.64	7.88	5.23	3.51
"MSTRG.11426.1"	"MSTRG.11426"	7.72	10.01	8.41	7.62	18.9	13.15	16.13	18.49	13.86
"MSTRG.11426.2"	"MSTRG.11426"	1.75	2.18	1.9	2.16	3.44	2.57	3.07	3.25	3.12
"MSTRG.11427.1"	"MSTRG.11427"	2.68	2.57	2.2	2.29	4.76	3	5.93	5.29	2.94
"MSTRG.11428.1"	"MSTRG.11428"	0.93	0.82	0.8	0.8	1.95	0.95	2.44	1.75	1.14
"MSTRG.11429.1"	"MSTRG.11429"	2.42	2.03	1.56	2.07	4.43	2.5	5.34	2.67	1.94
"MSTRG.1143.1"	"MSTRG.1143"	2.62	2.74	2.68	2.56	5.36	3.74	5.95	4.56	3.45
"MSTRG.11430.1"	"MSTRG.11430"	3.23	3.68	3.05	3.29	6.07	3.92	6.77	6.54	4.01
"MSTRG.11431.1"	"MSTRG.11431"	2.23	1.59	1.77	1.8	3.71	2.4	4.48	4.07	2.31
"MSTRG.11432.1"	"MSTRG.11432"	0	19.28	33.88	1.99	84.93	115.92	91.25	216.75	41.98
"MSTRG.11433.1"	"MSTRG.11433"	2.79	2.53	2.21	2.89	5.85	3.63	6.73	5.17	3.73
"MSTRG.11434.1"	"MSTRG.11434"	1.47	1.32	1.17	1.07	2.9	1.67	2.88	3.19	1.73
"MSTRG.11435.1"	"MSTRG.11435"	2.55	2.38	2.44	2.59	5.77	3.75	5.92	4.57	3.08
"MSTRG.11436.1"	"MSTRG.11436"	5.32	5.58	4.81	5.66	11.73	7.45	12.12	9.89	7.34
"MSTRG.11436.2"	"MSTRG.11436"	0.78	0.47	0.28	0.55	0.82	0.63	1.19	1.91	0.48
"MSTRG.11437.1"	"MSTRG.11437"	2.14	1.77	1.8	1.85	3.59	2.29	3.33	2.69	2.2
"MSTRG.11438.1"	"MSTRG.11438"	2.54	2.7	2.21	2.48	5.23	3.21	5.07	6.48	3.31
"MSTRG.11439.1"	"MSTRG.11439"	33.24	39.36	38.7	33.08	79.25	50.38	77.5	49.03	60.1
"MSTRG.1144.1"	"MSTRG.1144"	1	0.99	0.92	0.77	1.85	1.01	1.72	1.78	1.35
"MSTRG.11440.1"	"MSTRG.11440"	4.74	4.77	3.89	4.53	8.66	4.66	8.67	8.06	5.14
"MSTRG.11441.1"	"MSTRG.11441"	142.22	120.66	113.33	116.12	245.96	164.73	276.37	201.65	136.97
"MSTRG.11442.1"	"MSTRG.11442"	0.95	1.1	0.82	0.94	1.95	1.22	2.28	1.83	1.34
"MSTRG.11443.1"	"MSTRG.11443"	0.38	0.45	0.11	0.31	0.58	0.61	1.14	1.19	0.59
"MSTRG.11443.2"	"MSTRG.11443"	4.16	3.79	3.43	4.05	8.71	4.86	9.3	7.87	5.4
"MSTRG.11443.3"	"MSTRG.11443"	0.16	0.03	0.04	0.03	0.19	0.18	0.17	0.22	0.33
"MSTRG.11443.4"	"MSTRG.11443"	0.53	0.37	0.38	0.43	1.46	0.47	1.3	0.67	0.57
"MSTRG.11444.1"	"MSTRG.11444"	4.07	2.38	1.58	2.57	5.46	3.39	3.69	13.23	2.35
"MSTRG.11445.1"	"MSTRG.11445"	3.75	3.95	3.18	3.62	7.84	4.95	9.22	8.79	5.45
"MSTRG.11446.1"	"MSTRG.11446"	1.18	1.29	1.04	1.19	2.49	1.62	2.71	2.38	1.4
"MSTRG.11447.1"	"MSTRG.11447"	2.17	2.07	2	1.97	4.35	3.03	5.25	4.4	2.93
"MSTRG.11448.1"	"MSTRG.11448"	7.11	7.26	5.4	6.37	13.37	8.22	13.7	13.37	8.34
"MSTRG.11449.1"	"MSTRG.11449"	1.95	2.05	1.54	1.74	3	1.97	2.76	3.48	1.97
"MSTRG.1145.1"	"MSTRG.1145"	1.9	2.32	1.57	1.79	4.88	2.44	3.81	3.4	2.8
"MSTRG.11450.1"	"MSTRG.11450"	1.3	1.56	0.7	1.02	3.72	1.25	2.44	6.45	2.61
"MSTRG.11450.2"	"MSTRG.11450"	2.67	3.48	2.23	2.27	5.34	3.74	3.31	5.16	3.14
"MSTRG.11451.1"	"MSTRG.11451"	0.52	0.49	0.46	0.63	1.21	0.59	1.35	1.27	0.67
"MSTRG.11451.2"	"MSTRG.11451"	6.87	6.35	5.53	5.94	13.47	8.48	14.4	13.18	8.04
"MSTRG.11452.1"	"MSTRG.11452"	1.42	1.45	1.28	1.44	3.15	2.13	3.2	2.65	1.9
"MSTRG.11453.1"	"MSTRG.11453"	1.51	1.67	1.36	1.3	2.95	2.65	4.15	3.66	1.96
"MSTRG.11453.2"	"MSTRG.11453"	0.25	0	0	0	0.41	0.35	0.26	0.25	0
"MSTRG.11453.3"	"MSTRG.11453"	0.9	1.23	1.16	1.3	2.4	1.3	2.35	1.42	1.94
"MSTRG.11454.1"	"MSTRG.11454"	9.88	10.26	9.34	9.33	21.3	12.65	22.83	16.99	11.32
"MSTRG.11454.2"	"MSTRG.11454"	0.44	0.62	0.55	0.54	1.17	1.03	0.95	2	1.31
"MSTRG.11455.1"	"MSTRG.11455"	11.33	11.65	10.28	10.55	24.09	14.2	28.11	23.3	14.26
"MSTRG.11456.1"	"MSTRG.11456"	0.68	0.74	0.78	0.82	1.25	0.76	1.03	0.79	0.8
"MSTRG.11457.1"	"MSTRG.11457"	3.1	3.73	3.38	3.37	5.29	3.74	5.63	3.31	3.98
"MSTRG.11458.1"	"MSTRG.11458"	6.67	6.47	5.92	5.61	10.02	6.71	12.29	8.74	6.32
"MSTRG.11459.1"	"MSTRG.11459"	0.9	1.12	0.91	0.68	1.55	1.15	1.52	1.96	1.22
"MSTRG.1146.1"	"MSTRG.1146"	1.83	1.99	2.18	1.65	3.39	2.23	3.85	2.4	2.25
"MSTRG.11460.1"	"MSTRG.11460"	3.25	3.89	3.72	3.32	6.9	4.46	5.95	5.45	5.49
"MSTRG.11461.1"	"MSTRG.11461"	30.33	32.74	35.07	35.8	62.91	40.14	61.73	60.34	40.83
"MSTRG.11461.2"	"MSTRG.11461"	0.13	0.21	0.21	0.17	0.64	0.21	0.55	0.49	0.16
"MSTRG.11461.3"	"MSTRG.11461"	5.47	0	0	0	0	0	0	0	0
"MSTRG.11461.4"	"MSTRG.11461"	0.03	0	0	0	0	0	0	0	0
"MSTRG.11462.1"	"MSTRG.11462"	3.35	3.75	2.98	3.01	6.2	4.37	7.24	3.36	4.06
"MSTRG.11462.2"	"MSTRG.11462"	0.75	0.55	1.09	0.9	1.59	0.99	0.86	0.38	0.82
"MSTRG.11463.1"	"MSTRG.11463"	1.3	1.88	1.75	1.38	2.65	1.78	2.62	2.24	1.73
"MSTRG.11464.1"	"MSTRG.11464"	2.14	2.73	1.49	1.67	4	1.72	2.72	2.61	2.37
"MSTRG.11465.1"	"MSTRG.11465"	2.7	2.24	2.09	3.31	4.24	2.67	4.41	6.34	3
"MSTRG.11465.2"	"MSTRG.11465"	0.97	1.49	0.37	1.01	2.43	1.69	1.69	0.5	1.05
"MSTRG.11466.1"	"MSTRG.11466"	3.78	3.43	5.8	4.69	5.41	7.57	9.87	1.66	4.81
"MSTRG.11466.2"	"MSTRG.11466"	3.75	5.54	4.65	2.57	8.97	1.57	4.77	6.33	3.49
"MSTRG.11467.1"	"MSTRG.11467"	0.04	0.08	0.16	0.05	0.06	0.1	0.15	0.03	0.06
"MSTRG.11468.1"	"MSTRG.11468"	0.65	0.97	1.34	0.64	1.52	1.43	1.9	1.5	1.67
"MSTRG.11468.2"	"MSTRG.11468"	0.95	1.38	1.21	0.82	2.16	2.31	2.43	3.8	2.54
"MSTRG.11469.1"	"MSTRG.11469"	4.44	5.02	3.79	5.1	9.89	4.87	8.54	3.97	5.83
"MSTRG.11469.2"	"MSTRG.11469"	0.82	0.93	1.21	0.93	1.46	0.76	1.62	0.55	0.85
"MSTRG.11469.3"	"MSTRG.11469"	1.8	3.11	3.09	0.74	1.65	2.34	2.2	3.25	1.47
"MSTRG.1147.1"	"MSTRG.1147"	3.94	4.12	3.29	4.39	7.75	4.27	8.68	7.95	4.35
"MSTRG.11470.1"	"MSTRG.11470"	0.9	0.93	0.82	0.88	2.17	1.36	2.15	1.76	1.36
"MSTRG.11471.1"	"MSTRG.11471"	2.29	2.27	1.77	2.04	5.19	2.76	5.15	4.27	2.96
"MSTRG.11472.1"	"MSTRG.11472"	2.4	3.06	2.25	2.47	5.16	3.27	5.01	5.52	3.41
"MSTRG.11473.1"	"MSTRG.11473"	1.56	1.54	1.44	1.33	2.82	2.07	2.81	2.97	1.72
"MSTRG.11474.1"	"MSTRG.11474"	9.84	10.41	8.31	10.01	23.98	11.64	20.26	24.4	12.57
"MSTRG.11475.1"	"MSTRG.11475"	4.09	4.65	4.09	3.45	8.1	5.25	8.87	5.3	6.56
"MSTRG.11475.2"	"MSTRG.11475"	0.08	0.16	0.16	0.16	0.44	0.28	0.27	0.65	0.3
"MSTRG.11475.3"	"MSTRG.11475"	0.19	0.41	0.3	0.26	0.62	0.38	0.56	0.47	0.82
"MSTRG.11475.4"	"MSTRG.11475"	3.67	4.43	2.71	3.86	8.06	5.84	9.69	12.16	5.85
"MSTRG.11476.1"	"MSTRG.11476"	2.93	3.72	3.64	2.98	6.67	3.9	7.24	4.45	4.5
"MSTRG.11477.1"	"MSTRG.11477"	2.2	3.08	2.24	2.16	4.1	2.51	3.8	4.58	2.55
"MSTRG.11478.1"	"MSTRG.11478"	1.97	2.31	1.55	1.83	3.76	2.38	3.49	4.21	2.46
"MSTRG.11479.1"	"MSTRG.11479"	1.52	1.13	1.45	1.58	3.31	2.17	3.81	1.67	1.61
"MSTRG.11479.2"	"MSTRG.11479"	2.22	2.09	2.68	2.36	4.02	3.18	7.31	1.14	2.71
"MSTRG.1148.1"	"MSTRG.1148"	1.11	0.95	0.59	0.92	1.76	0.68	1.97	0.45	0.6
"MSTRG.11480.1"	"MSTRG.11480"	3.32	4.21	3.24	3.58	7.58	4.73	7.24	8.05	5.19
"MSTRG.11481.1"	"MSTRG.11481"	1.16	1.44	1.26	1.2	2.44	1.11	2.2	1.51	1.4
"MSTRG.11482.1"	"MSTRG.11482"	1.55	2.14	1.49	1.79	3.73	2.41	2.72	3.09	2.07
"MSTRG.11482.2"	"MSTRG.11482"	0.85	0.98	1.02	0.85	1.62	0.64	2.18	1.17	0.69
"MSTRG.11483.1"	"MSTRG.11483"	2.93	1.91	0.69	2.2	2.76	1.64	3.79	6.1	1.71
"MSTRG.11483.2"	"MSTRG.11483"	14.03	18.86	16.58	16.34	35.56	22.57	32.41	29.83	21.02
"MSTRG.11484.1"	"MSTRG.11484"	9.47	12.24	9.88	8.69	18.4	11.69	17.26	14.84	8.99
"MSTRG.11485.1"	"MSTRG.11485"	1.84	2.17	2.08	1.9	3.61	1.93	3.4	1.93	2.26
"MSTRG.11486.1"	"MSTRG.11486"	1.05	1.31	1.09	0.97	2.22	1.97	2.62	4.31	2.19
"MSTRG.11486.2"	"MSTRG.11486"	7.24	7.7	5.31	6.42	15.05	7.67	13.99	14.58	8.43
"MSTRG.11487.1"	"MSTRG.11487"	2.84	2.61	2.46	2.58	5.6	3.59	6.48	6.68	3.7
"MSTRG.11488.1"	"MSTRG.11488"	17.11	25.46	17.51	18.36	40.67	25.39	31.38	50.01	29.67
"MSTRG.11489.1"	"MSTRG.11489"	12.98	14.13	10.54	12.24	24.36	14.91	23.18	20.98	14.61
"MSTRG.1149.1"	"MSTRG.1149"	3.13	3.34	2.9	3.04	6.91	4.65	6.73	5.98	4.06
"MSTRG.11490.1"	"MSTRG.11490"	2.66	2.7	2.62	2.67	6.1	4.04	6.01	4.23	3.55
"MSTRG.11491.1"	"MSTRG.11491"	4.99	5.57	4.42	4.79	10.02	6.71	9.73	8.59	5.93
"MSTRG.11492.1"	"MSTRG.11492"	0.85	0.96	0.86	0.85	1.78	1.03	1.78	1.43	1.09
"MSTRG.11493.1"	"MSTRG.11493"	0.27	0.28	0.28	0.24	0.45	0.38	0.63	0.41	0.32
"MSTRG.11493.2"	"MSTRG.11493"	4.17	4.38	4.48	4.03	7.96	5.18	8.65	4.68	5.84
"MSTRG.11493.3"	"MSTRG.11493"	0.72	0.66	1.24	0.81	1.93	1.26	1.21	1.39	0.8
"MSTRG.11494.1"	"MSTRG.11494"	4.96	6.44	8.88	4.82	11.13	9.15	9.18	6.76	9.19
"MSTRG.11494.2"	"MSTRG.11494"	0.09	0.37	0.31	0.56	0.38	0.38	0.36	0.58	0.85
"MSTRG.11494.3"	"MSTRG.11494"	1.82	2.27	1.76	1.65	4.9	4	4.36	4.41	3.54
"MSTRG.11495.1"	"MSTRG.11495"	4.94	6.23	4.7	4.7	11.26	7.17	9.98	11.46	7.21
"MSTRG.11496.1"	"MSTRG.11496"	10.93	12.64	8.01	10.13	19.58	12.28	17.63	13.47	11.65
"MSTRG.11497.1"	"MSTRG.11497"	2.06	2.73	2.13	2.29	4.87	3.31	4.32	5.47	3.12
"MSTRG.11498.1"	"MSTRG.11498"	4.35	5.01	3.59	4.87	10.77	6.01	9.57	10.4	6.62
"MSTRG.11499.1"	"MSTRG.11499"	29.29	27.58	20.42	26.45	55.7	34.74	56.5	58.62	30.49
"MSTRG.115.1"	"MSTRG.115"	5.02	4.86	4.16	4.29	9.11	5.82	12.69	9.64	6.55
"MSTRG.1150.1"	"MSTRG.1150"	1.2	1.28	1.55	1.29	2.27	1.85	2.14	0.82	1.62
"MSTRG.11500.1"	"MSTRG.11500"	4.73	5.88	3.88	4.71	9.93	6.26	10.13	10.99	6.76
"MSTRG.11501.1"	"MSTRG.11501"	1.7	2.08	1.54	1.77	3.35	1.75	2.75	2.61	1.84
"MSTRG.11502.1"	"MSTRG.11502"	1.11	1.46	1.46	1.26	3.09	2.3	2.83	2.85	2.18
"MSTRG.11503.1"	"MSTRG.11503"	2.06	1.99	2.42	2.32	3.84	2.97	4.21	2.04	2.32
"MSTRG.11504.1"	"MSTRG.11504"	1.52	1.66	1.42	2	2.71	1.61	3.9	1.6	1.84
"MSTRG.11504.2"	"MSTRG.11504"	0	0	0	0	0	0	0	0	0
"MSTRG.11504.3"	"MSTRG.11504"	3.41	3.81	3.12	3.03	6.27	4.4	6.03	5.72	3.37
"MSTRG.11504.4"	"MSTRG.11504"	1.31	0.15	0.47	0.55	2.01	0.57	2.19	0.86	0.97
"MSTRG.11504.5"	"MSTRG.11504"	0.51	0.98	0.69	0.78	1.81	1.21	1.29	1.87	1.04
"MSTRG.11504.6"	"MSTRG.11504"	0	0.82	1.04	0.4	0.03	0.89	0	0	0.43
"MSTRG.11505.1"	"MSTRG.11505"	4.81	4.78	3.92	4.82	9.02	5.74	9.02	10.35	5.16
"MSTRG.11506.1"	"MSTRG.11506"	2.51	3.12	2.47	3.1	5.55	3.38	5.65	7.13	3.21
"MSTRG.11506.2"	"MSTRG.11506"	1.24	1.25	0.97	0.71	1.96	1.55	2.46	0.68	1.83
"MSTRG.11507.1"	"MSTRG.11507"	4.99	4.9	3.97	4.91	10.13	6.06	10.88	9.1	6.16
"MSTRG.11508.1"	"MSTRG.11508"	8.21	9.19	6.67	7.39	14.82	7.98	15.66	14.1	9.08
"MSTRG.11509.1"	"MSTRG.11509"	4.46	4.82	4.3	4.16	8.05	4.93	8.02	4.71	4.95
"MSTRG.1151.1"	"MSTRG.1151"	0	0.35	0.16	0	1.04	0.94	0	0	0
"MSTRG.1151.2"	"MSTRG.1151"	1.05	1.04	1.25	1.12	1.7	1.33	3.09	1.62	1.42
"MSTRG.1151.3"	"MSTRG.1151"	1.85	1.37	1.49	1.4	2.67	1.76	3.45	3.07	2.38
"MSTRG.1151.4"	"MSTRG.1151"	3.34	3.08	2.33	2.76	5.65	3.57	7.51	7.06	4.12
"MSTRG.11510.1"	"MSTRG.11510"	1.3	1.84	1.78	1.44	3.3	2.36	2.56	2.69	2.25
"MSTRG.11511.1"	"MSTRG.11511"	22.04	25.14	20.61	21.39	38.74	24.21	40.13	30.44	21.28
"MSTRG.11512.1"	"MSTRG.11512"	3.59	3.93	2.35	3.73	6.89	4.45	7.38	7.58	3.75
"MSTRG.11512.2"	"MSTRG.11512"	3.51	3.98	3.18	3.12	6.72	4.48	6.53	7.27	4.26
"MSTRG.11513.1"	"MSTRG.11513"	1.27	1.32	1.73	0.35	2.25	1.08	1.98	0.67	1.3
"MSTRG.11513.2"	"MSTRG.11513"	0.68	0.64	0.4	0.76	1.17	0.45	1.37	0.33	0.19
"MSTRG.11513.3"	"MSTRG.11513"	1.29	2.43	1.71	1.89	4.87	2.94	3.43	5.03	3.55
"MSTRG.11513.4"	"MSTRG.11513"	5.14	4.89	4.17	4.68	9.37	5.94	10.63	7.96	5.36
"MSTRG.11514.1"	"MSTRG.11514"	6.28	7.02	5.23	6.2	13.19	8.2	12.3	11.61	7.72
"MSTRG.11515.1"	"MSTRG.11515"	0.05	0.24	0.32	0.16	0.12	0.06	0.33	0.18	0.2
"MSTRG.11515.2"	"MSTRG.11515"	5.21	5.94	5.02	5.07	10.3	5.36	9.55	8.87	5.41
"MSTRG.11515.3"	"MSTRG.11515"	0.21	0.13	0	0	0.08	0.07	0.15	0	0.1
"MSTRG.11516.1"	"MSTRG.11516"	0.23	0.24	0.24	0.22	0.37	0.34	0.37	0.51	0.19
"MSTRG.11516.2"	"MSTRG.11516"	1.58	1.95	1.69	1.51	2.9	2.24	3.52	2.5	2.37
"MSTRG.11517.1"	"MSTRG.11517"	9.46	9.63	9.18	9.26	17.86	11.34	19.65	10.31	10.31
"MSTRG.11518.1"	"MSTRG.11518"	0.69	0.57	0.44	0.5	0.89	1.13	0.87	0.81	0.63
"MSTRG.11518.2"	"MSTRG.11518"	0.68	0.92	0.61	0.64	1.55	0.72	1.54	1.11	0.8
"MSTRG.11518.3"	"MSTRG.11518"	5.81	6.76	4.8	6.35	12.4	6.6	12.06	14.07	7.81
"MSTRG.11519.1"	"MSTRG.11519"	22.9	21.62	20.7	22.95	58.24	34.64	36.37	77.56	33.44
"MSTRG.1152.1"	"MSTRG.1152"	1.33	1.64	1.72	1.43	2.52	1.6	2.58	1.58	1.78
"MSTRG.11520.1"	"MSTRG.11520"	1.36	1.69	1.13	1.58	3.19	1.7	2.73	2.22	1.75
"MSTRG.11521.1"	"MSTRG.11521"	3.45	3.36	4.27	3.84	7.92	5.65	7.83	5.32	5.18
"MSTRG.11521.2"	"MSTRG.11521"	0.26	0.61	0.38	0.2	0.84	0.83	0.48	0.49	0.54
"MSTRG.11521.3"	"MSTRG.11521"	0.18	0.2	0.09	0.17	0.31	0.32	0.35	0.4	0.42
"MSTRG.11522.1"	"MSTRG.11522"	4.19	3.88	3.25	3.62	8.25	5.41	8.58	7.26	5.11
"MSTRG.11522.2"	"MSTRG.11522"	5.89	5.52	4.89	5.2	15.38	8.22	14.21	11.01	7.08
"MSTRG.11522.3"	"MSTRG.11522"	2.25	2.66	2.19	2.55	6.49	3.37	6.41	7.2	3.9
"MSTRG.11522.4"	"MSTRG.11522"	0.03	0	0.18	0.04	0	2.58	0.04	1.54	0.6
"MSTRG.11522.5"	"MSTRG.11522"	4.11	4.33	3.92	4.28	10.64	4.95	11.02	5.73	7.43
"MSTRG.11522.6"	"MSTRG.11522"	9.33	8.41	8.95	8.43	19.06	12.82	21.13	14.82	12.73
"MSTRG.11522.7"	"MSTRG.11522"	4.54	6.02	4.8	5.95	12.56	6.45	11.83	14.72	7.5
"MSTRG.11523.1"	"MSTRG.11523"	5.54	6.14	4.67	5.3	10.35	6.97	11.79	8.82	6.6
"MSTRG.11523.2"	"MSTRG.11523"	1.12	0.98	1.76	0.72	1.71	1.46	1.86	1.14	0.93
"MSTRG.11523.3"	"MSTRG.11523"	1	1.61	1.44	1.09	1.71	0.72	1.45	1.64	1.33
"MSTRG.11524.1"	"MSTRG.11524"	0.5	0.74	0.52	0.71	1.02	0.84	1.7	2.63	1.01
"MSTRG.11525.1"	"MSTRG.11525"	12.19	15.7	11.66	12.85	25.21	18.41	22.78	29.5	18.13
"MSTRG.11525.2"	"MSTRG.11525"	3.24	4.67	3.79	3.78	8.03	4.66	5.99	6.12	5.31
"MSTRG.11526.1"	"MSTRG.11526"	0.44	0.62	0.42	0.55	1.13	0.84	1.22	1.39	1.1
"MSTRG.11526.2"	"MSTRG.11526"	2.17	2.38	2.4	2.38	6.63	4.1	6.59	5.62	4.07
"MSTRG.11527.1"	"MSTRG.11527"	1.47	1.63	1.18	1.26	2.95	1.78	2.73	2.9	1.76
"MSTRG.11528.1"	"MSTRG.11528"	2.61	1.95	0.9	2.4	3.93	3.1	5.86	8.16	3.12
"MSTRG.11529.1"	"MSTRG.11529"	0	0	0	0	0	0	0.08	0	0
"MSTRG.11529.2"	"MSTRG.11529"	0.31	0.69	0.78	0.6	0.73	0.56	1.03	0.3	0.7
"MSTRG.1153.1"	"MSTRG.1153"	2.36	1.98	1.94	1.97	4.37	2.79	5.37	4.04	2.84
"MSTRG.11530.1"	"MSTRG.11530"	1.82	1.89	2.03	1.91	3.33	1.95	4.15	2.26	2.22
"MSTRG.11531.1"	"MSTRG.11531"	1.9	2.26	1.98	1.94	3.91	2.68	3.71	3.43	2.86
"MSTRG.11532.1"	"MSTRG.11532"	0.12	0.11	0.15	0.1	0.35	0.33	0.32	0	0.23
"MSTRG.11532.2"	"MSTRG.11532"	6.48	7.01	6.61	6.52	12.32	7.77	11	7.59	7.82
"MSTRG.11532.3"	"MSTRG.11532"	0.79	0.82	0.83	0.54	1.56	1.35	2.14	2.09	1.27
"MSTRG.11532.4"	"MSTRG.11532"	0.02	0.03	0.04	0.02	0.11	0.08	0	0.11	0
"MSTRG.11533.1"	"MSTRG.11533"	2.13	2.09	2.55	2	4.45	3.1	4.75	2.41	2.95
"MSTRG.11534.1"	"MSTRG.11534"	0.2	0.46	0.3	0.36	0.85	0.78	0.52	1.07	0.68
"MSTRG.11534.2"	"MSTRG.11534"	2.15	1.47	1.79	1.54	3.55	2.24	5.38	3.59	2.26
"MSTRG.11535.1"	"MSTRG.11535"	7.64	8.19	7.2	6.7	13.44	10.1	14.43	12.23	8.24
"MSTRG.11536.1"	"MSTRG.11536"	12.73	14.77	13.91	13.21	31.09	18.74	32.8	43.4	19.48
"MSTRG.11537.1"	"MSTRG.11537"	1.47	1.64	0.89	1.64	2.83	1.67	3.14	3.42	1.73
"MSTRG.11538.1"	"MSTRG.11538"	1.23	1.11	1.01	1.06	2.68	1.56	2.92	2.25	1.56
"MSTRG.11539.1"	"MSTRG.11539"	0.9	1.02	0.7	0.83	2.13	0.94	1.39	1.6	0.94
"MSTRG.1154.1"	"MSTRG.1154"	2.46	3.19	2.06	2.63	6.46	3.84	5.96	6.13	3.82
"MSTRG.11540.1"	"MSTRG.11540"	8.35	7.24	6.91	7.23	16.65	10.51	18.49	13.19	9.66
"MSTRG.11541.1"	"MSTRG.11541"	1.97	2.56	2.03	1.93	4.09	2.79	4.32	3.1	3.09
"MSTRG.11542.1"	"MSTRG.11542"	2.48	4.77	2.75	2.58	6.57	5.71	5.51	11.2	6.36
"MSTRG.11542.2"	"MSTRG.11542"	0.79	1.44	0.97	0.76	2.38	1.83	1.49	3.69	2.52
"MSTRG.11543.1"	"MSTRG.11543"	0.11	0.2	0.1	0.08	0.45	0.36	0.2	0.95	0.28
"MSTRG.11543.2"	"MSTRG.11543"	1.9	2.88	3.47	2.25	4.94	2.88	5.32	3.31	3.81
"MSTRG.11543.3"	"MSTRG.11543"	1.6	2.13	1.46	1.28	2.39	2.51	2.35	5.15	3.07
"MSTRG.11543.4"	"MSTRG.11543"	2.12	3.03	1.49	1.84	4.89	3.16	3.24	5.37	3.38
"MSTRG.11543.5"	"MSTRG.11543"	0.52	0.87	0.64	0.58	1.44	1.29	0.96	2.44	1.27
"MSTRG.11543.6"	"MSTRG.11543"	3.05	4	2.81	2.13	6.2	4.13	4.76	7.16	3.84
"MSTRG.11543.7"	"MSTRG.11543"	1.02	0.8	1.72	1.65	2.15	1.79	0.55	0.71	1.72
"MSTRG.11543.8"	"MSTRG.11543"	12.73	17.34	9.27	11.95	32.2	21.18	27.97	48.82	26.76
"MSTRG.11544.1"	"MSTRG.11544"	2.52	2.16	2.79	2.37	4.49	3.52	5.39	4.52	2.52
"MSTRG.11544.2"	"MSTRG.11544"	0	0	0	0	0	0	0	0	0
"MSTRG.11544.3"	"MSTRG.11544"	2.22	2.22	1.28	2.3	5.4	2.24	5.19	3.77	3.35
"MSTRG.11545.1"	"MSTRG.11545"	0.78	0.73	0.71	0.62	1.4	0.83	1.17	1.02	0.92
"MSTRG.11546.1"	"MSTRG.11546"	0.83	0.79	0.67	1.04	1.43	1.11	2.2	2.65	0.58
"MSTRG.11547.1"	"MSTRG.11547"	2.27	2.21	1.48	1.93	4.44	2.48	4.14	3.28	1.99
"MSTRG.11548.1"	"MSTRG.11548"	0.71	1.23	0.65	0.78	2.14	0.45	1.75	3.86	0.67
"MSTRG.11549.1"	"MSTRG.11549"	2.02	2.45	1.9	1.91	4.02	2.63	4.07	4.12	2.81
"MSTRG.1155.1"	"MSTRG.1155"	1	1.09	0.89	0.81	2	1.14	1.82	1.35	1.01
"MSTRG.11550.1"	"MSTRG.11550"	1.17	1.41	1.32	1.27	2.78	1.75	2.58	2.63	1.71
"MSTRG.11551.1"	"MSTRG.11551"	4.2	2.2	0.96	1.47	2.19	3.59	2.64	3.97	1.36
"MSTRG.11552.1"	"MSTRG.11552"	0.89	0.91	0.6	0.85	1.86	1.07	1.76	1.99	1.46
