"transcript_id"	"gene_id"	"KO3"	"KO2"	"KO1"	"Het3"	"Het2"	"Het1"	"WT3"	"WT2"	"WT1"
"MSTRG.2286.1"	"MSTRG.2286"	672	624	345	601	645	552	634	491	496
"MSTRG.2287.1"	"MSTRG.2287"	1.66	0	0	0	0	0	0	0	0
"MSTRG.2288.1"	"MSTRG.2288"	1505.17	1676	795.93	1209.53	1790.34	1591.34	1653.7	1419	1305.01
"MSTRG.2288.2"	"MSTRG.2288"	48.83	0	118.07	353.47	460.66	86.66	297.3	0	313.99
"MSTRG.2289.1"	"MSTRG.2289"	0	0	0	0	0	0	0	0	0
"MSTRG.229.1"	"MSTRG.229"	1020.01	971.06	557	1054.48	1418.03	1440.99	1378.83	1352.08	1307
"MSTRG.2290.1"	"MSTRG.2290"	1365	1491	730	1313	1698	1444	1496	1308	1346
"MSTRG.2291.1"	"MSTRG.2291"	2272.85	2357	1024.49	2143	2233	1715	1981	1597	1350
"MSTRG.2292.1"	"MSTRG.2292"	973.73	1065.97	558.19	958.3	985.01	821.66	863.01	541.94	729.99
"MSTRG.2293.1"	"MSTRG.2293"	84.33	142.57	80.84	130.24	144.86	97.99	117.4	207.26	141.77
"MSTRG.2293.2"	"MSTRG.2293"	808.42	978.79	426.81	753.97	1078.11	880.47	758.61	556.91	701.03
"MSTRG.2294.1"	"MSTRG.2294"	982	1017	550	922	1300	1130	1020	611	796
"MSTRG.2295.1"	"MSTRG.2295"	113	95	52	113	105	87	86	61	42
"MSTRG.2296.1"	"MSTRG.2296"	709.18	612.17	370.97	742.2	984.8	688.43	800.94	257.7	488.13
"MSTRG.2296.2"	"MSTRG.2296"	97.82	71.83	39.03	39.8	50.2	75.57	71.06	13.3	66.87
"MSTRG.2297.1"	"MSTRG.2297"	33.39	37.43	16.03	43.76	43.44	37.65	26.12	51.02	40.12
"MSTRG.2298.1"	"MSTRG.2298"	4656.64	4444.54	2438.57	4235.05	5247.29	4332.61	4448.63	3071.59	3224.33
"MSTRG.2298.2"	"MSTRG.2298"	817.92	846.16	471.51	635.43	1046.68	668.62	1161.85	643.16	929.74
"MSTRG.2299.1"	"MSTRG.2299"	72706.25	119554.68	28013.89	59605.9	78995.56	61406.47	26426.78	64947.69	45645.32
"MSTRG.23.1"	"MSTRG.23"	444	381	241	430	562	483	606	405	405
"MSTRG.230.1"	"MSTRG.230"	320.55	420.82	276.23	321.7	388.25	334.62	342	201.8	392.99
"MSTRG.230.2"	"MSTRG.230"	106.45	94.18	74.77	203.3	145.75	130.38	141	75.2	55.01
"MSTRG.2300.1"	"MSTRG.2300"	247	399	129	232	269	157	157	123	183
"MSTRG.2301.1"	"MSTRG.2301"	1126	1065	620	990	1300	1117	1122	743	921
"MSTRG.2302.1"	"MSTRG.2302"	225.71	257.9	141.69	173.49	269.68	304.8	212.02	180.37	296.16
"MSTRG.2302.2"	"MSTRG.2302"	650.52	709.74	186.71	678.15	596.26	1164.67	600.12	1423.03	634.71
"MSTRG.2302.3"	"MSTRG.2302"	3526.77	4027.37	2120.6	3495.36	5102.06	3658.53	3845.86	2118.61	4046.13
"MSTRG.2303.1"	"MSTRG.2303"	916	607	706	753	1064	944	1423	442	597
"MSTRG.2304.1"	"MSTRG.2304"	357	328.61	146.66	288.01	352.56	228	272	189.61	198
"MSTRG.2305.1"	"MSTRG.2305"	2299.87	2697.77	1503.37	2145.13	2872.05	2208.46	1788.7	1343.19	2068.78
"MSTRG.2305.2"	"MSTRG.2305"	103.13	156.23	134.63	117.87	185.95	180.54	262.3	145.81	209.22
"MSTRG.2306.1"	"MSTRG.2306"	809	792	459	835	1108	779	850	651	783
"MSTRG.2307.1"	"MSTRG.2307"	583	605	347	513	599	525	523	324	465
"MSTRG.2308.1"	"MSTRG.2308"	2097.7	2315.2	1438.73	2014.94	2534.33	2035.12	1760.37	885.26	1637.17
"MSTRG.2309.1"	"MSTRG.2309"	519.74	552.12	332.97	547.17	575.81	439.03	543.24	324.98	443.16
"MSTRG.2309.2"	"MSTRG.2309"	535.26	624.88	226.03	403.83	560.19	414.97	397.76	268.02	332.84
"MSTRG.231.1"	"MSTRG.231"	79.27	84.01	62.49	70.29	110.16	152.28	83.87	91.9	130.95
"MSTRG.231.2"	"MSTRG.231"	900.73	989.99	607.51	824.71	1028.84	908.72	737.13	471.1	775.05
"MSTRG.2310.1"	"MSTRG.2310"	802	860.69	549.07	641.85	944.19	870.53	498.41	605.52	690.03
"MSTRG.2310.2"	"MSTRG.2310"	2031.21	2558.3	1176.59	1953.67	2470.4	1933.43	1641.57	1293.46	1811.69
"MSTRG.2310.3"	"MSTRG.2310"	457.8	587.01	310.34	462.47	669.41	470.04	336.02	476.02	509.28
"MSTRG.2311.1"	"MSTRG.2311"	858.68	958.83	373.68	774.86	1064.95	914.84	969.42	696.74	698.55
"MSTRG.2311.2"	"MSTRG.2311"	1246.32	1428.17	872.32	1306.14	1588.05	1192.16	1417.58	758.26	1093.45
"MSTRG.2312.1"	"MSTRG.2312"	497	615	476	488	522	475	446	162	442
"MSTRG.2313.1"	"MSTRG.2313"	1406.83	1514.08	653.78	1280.8	1456.76	1164.42	1068.65	798.74	792.15
"MSTRG.2313.2"	"MSTRG.2313"	48.17	40.92	26.22	43.2	32.24	19.58	57.35	24.26	53.85
"MSTRG.2314.1"	"MSTRG.2314"	2121.96	1797.03	1390.53	1616.96	2015.88	1666.98	1362.05	1150.66	1582.4
"MSTRG.2314.2"	"MSTRG.2314"	0	0	0	0	0	0	0	0	0
"MSTRG.2314.3"	"MSTRG.2314"	51.64	0	0	45.64	0	0	168.34	0	0
"MSTRG.2314.4"	"MSTRG.2314"	941.49	1586.45	877.36	1163.94	1138.78	1013.55	1055.79	190.1	756.32
"MSTRG.2314.5"	"MSTRG.2314"	657.52	837.9	393.17	593.34	836.07	737.38	625.49	591.4	552.11
"MSTRG.2314.6"	"MSTRG.2314"	197.39	272.62	143.95	187.12	302.28	197.09	121.34	140.84	245.17
"MSTRG.2315.1"	"MSTRG.2315"	36.39	47.57	49.17	65.3	95.05	89.28	27.6	44.7	36.95
"MSTRG.2315.2"	"MSTRG.2315"	929.61	971.43	490.83	903.7	880.95	721.72	783.4	439.3	588.05
"MSTRG.2316.1"	"MSTRG.2316"	107	120	86	114	121	72.99	93	26	68
"MSTRG.2317.1"	"MSTRG.2317"	1118	1062	652	963	1268	1194	1216	886	1131
"MSTRG.2318.1"	"MSTRG.2318"	303	305	158	285	359	274	377	244	267
"MSTRG.2319.1"	"MSTRG.2319"	1.41	2.97	1.4	0	0	1.28	0	0	0.61
"MSTRG.232.1"	"MSTRG.232"	309	223	146	240	299	276	310	187	203
"MSTRG.2320.1"	"MSTRG.2320"	13252	9694	7905	12219	16507	10752	14137	8485	7587
"MSTRG.2321.1"	"MSTRG.2321"	1486.68	1713.22	1279.82	1549.17	1723.05	1728.56	1631.19	956.56	1519.77
"MSTRG.2321.2"	"MSTRG.2321"	483.32	561.78	355.18	403.83	496.95	537.44	425.81	223.44	585.23
"MSTRG.2322.1"	"MSTRG.2322"	62	69	23	35	49	50	35	45	25
"MSTRG.2323.1"	"MSTRG.2323"	1800	2078	1183	1854	2544	2257	2452	1377	1842
"MSTRG.2324.1"	"MSTRG.2324"	114	87	71	100	139	108	101	51	79
"MSTRG.2325.1"	"MSTRG.2325"	305	344	194	316	416	299	292	189	259
"MSTRG.2326.1"	"MSTRG.2326"	2406	2577	1275	2203	2658	2197	2333	1897	1928
"MSTRG.2327.1"	"MSTRG.2327"	635.78	864.58	492.64	700.31	719.51	640.72	549.89	469.3	485.63
"MSTRG.2327.2"	"MSTRG.2327"	148.05	163.39	91.07	92.62	192.41	162.23	128.4	77.82	130.48
"MSTRG.2327.3"	"MSTRG.2327"	26.18	30.02	15.3	37.07	30.08	30.05	25.72	15.88	12.89
"MSTRG.2328.1"	"MSTRG.2328"	521	471	332	529	672	508	565	289	438
"MSTRG.2329.1"	"MSTRG.2329"	430.21	555.05	287.41	441.44	611.42	681.7	465.3	716.8	632.45
"MSTRG.233.1"	"MSTRG.233"	81	129	63	88	112	123	90	174	92
"MSTRG.2330.1"	"MSTRG.2330"	868.68	496.93	476.96	554.81	1016.26	831.86	1023.76	513.02	677.31
"MSTRG.2330.2"	"MSTRG.2330"	85.69	364.12	78.08	291.71	408.68	307.67	130.78	0	208.92
"MSTRG.2330.3"	"MSTRG.2330"	325.63	776.95	368.95	482.48	581.05	680.47	347.46	426.98	686.77
"MSTRG.2331.1"	"MSTRG.2331"	917	974	530	887	1093	942	905	470	756
"MSTRG.2332.1"	"MSTRG.2332"	112	137	79	107	107	77	47	98	75
"MSTRG.2333.1"	"MSTRG.2333"	1276	1469	651	1202	1397	1120	1179	934	921
"MSTRG.2334.1"	"MSTRG.2334"	595	563	298	538	702	454	557	419	436
"MSTRG.2335.1"	"MSTRG.2335"	12595	12529	7558	12512	16151	13409	16993	9279	12623
"MSTRG.2336.1"	"MSTRG.2336"	1269.01	910.62	650.5	982.82	1159.43	1104.51	1376.64	918.72	854.86
"MSTRG.2336.2"	"MSTRG.2336"	356.99	334.38	159.5	228.18	433.57	244.49	368.36	202.28	247.14
"MSTRG.2337.1"	"MSTRG.2337"	13.32	7.29	6.43	1.7	2.23	11.72	7.94	10.27	9.68
"MSTRG.2338.1"	"MSTRG.2338"	6261.38	5700.22	3362.6	6193.01	6628.33	5689.35	5926.32	4137.13	5114.63
"MSTRG.2338.2"	"MSTRG.2338"	107.4	74.98	186.18	50.05	124.75	84.83	92.75	40.4	67.38
"MSTRG.2338.3"	"MSTRG.2338"	1883.49	2128.51	1145.88	1904.99	2346.05	1842.13	2381.94	1193.16	1686.12
"MSTRG.2338.4"	"MSTRG.2338"	1413.15	1819.87	1037.88	834.17	1668.83	1669.7	1767.06	692.81	1287.78
"MSTRG.2338.5"	"MSTRG.2338"	208.54	118.93	140.48	210.7	156.38	114.16	205.74	66.14	81.6
"MSTRG.2338.6"	"MSTRG.2338"	1773.53	3431.56	1342.87	2188.53	2980.77	3500.96	2052.12	2856.98	3586.19
"MSTRG.2339.1"	"MSTRG.2339"	507.07	716.66	374.54	544.41	671.91	615.97	644.97	348.43	575.75
"MSTRG.2339.2"	"MSTRG.2339"	467.35	443.42	289.94	406.18	587.04	378.79	468.41	326.41	429.89
"MSTRG.2339.3"	"MSTRG.2339"	333.72	193.04	133.29	165.91	113	237.6	228.22	107.6	191.99
"MSTRG.2339.4"	"MSTRG.2339"	879.69	747.07	432.89	869.71	960.5	796.89	939.53	745.04	439.3
"MSTRG.2339.5"	"MSTRG.2339"	51.17	98.81	34.34	36.8	95.55	116.76	66.87	21.52	91.07
"MSTRG.234.1"	"MSTRG.234"	176.06	164.95	129.78	168.53	201.14	240.05	148.25	121.84	173.6
"MSTRG.234.2"	"MSTRG.234"	113.94	206.05	49.22	86.47	135.86	89.95	106.75	233.16	140.4
"MSTRG.2340.1"	"MSTRG.2340"	263.63	243	120.29	219.45	295.22	226.46	229.6	201.74	226.93
"MSTRG.2341.1"	"MSTRG.2341"	618.89	553.36	0	597.87	718.78	557.68	809.22	492.51	500.27
"MSTRG.2341.2"	"MSTRG.2341"	195.11	139.64	431	121.13	262.22	185.36	108.78	72.49	112.73
"MSTRG.2342.1"	"MSTRG.2342"	574	501	386	683	625	575.06	506	215	327
"MSTRG.2343.1"	"MSTRG.2343"	849	774	373	792	877	850	1085	956	599
"MSTRG.2344.1"	"MSTRG.2344"	2722	2883	1499	2720	3426	2933	3153	2368	2482
"MSTRG.2345.1"	"MSTRG.2345"	72	60	47	52	82	54	51	36	51
"MSTRG.2346.1"	"MSTRG.2346"	114.18	158.6	83.36	84.54	93.64	91.54	171	72.69	92.82
"MSTRG.2346.2"	"MSTRG.2346"	996.68	1523.27	666.9	1010.41	1304.71	1402.04	1038.31	795.62	1184.11
"MSTRG.2346.3"	"MSTRG.2346"	155.09	296.52	100.72	104.56	140.51	122.24	47.6	135.8	173.34
"MSTRG.2346.4"	"MSTRG.2346"	3373.05	3951.14	1993.02	3459.53	5091.93	4496.3	3664.53	3330.89	4271.5
"MSTRG.2346.5"	"MSTRG.2346"	0	99.46	0	108.95	113.22	114.87	244.56	0	346.23
"MSTRG.2347.1"	"MSTRG.2347"	178	187	79	167	230	178	207	175	126
"MSTRG.2348.1"	"MSTRG.2348"	987	1111	539	949	1237	947	898	834	743
"MSTRG.2349.1"	"MSTRG.2349"	2218	1857	1270	2089	3077	2613	3323	1590	2010
"MSTRG.235.1"	"MSTRG.235"	306	262	195	265	290	244	249	148	230
"MSTRG.2350.1"	"MSTRG.2350"	743	778	381	628	823	650	637	535	629
"MSTRG.2351.1"	"MSTRG.2351"	219.39	290.58	155	260.46	332.15	263.23	213.31	157.56	308.81
"MSTRG.2351.2"	"MSTRG.2351"	908.61	1185.42	475	785.54	932.85	859.77	751.69	785.44	692.19
"MSTRG.2352.1"	"MSTRG.2352"	488	522	279	460	552	435	438	322	363
"MSTRG.2353.1"	"MSTRG.2353"	180.49	126.37	57.16	76.99	70.67	49.93	27.96	55.81	0
"MSTRG.2353.2"	"MSTRG.2353"	1661.51	1536.63	884.84	1612.01	2141.33	1707.07	2204.04	1343.19	1438
"MSTRG.2354.1"	"MSTRG.2354"	640	607	318	544	751	509	660	399	446
"MSTRG.2355.1"	"MSTRG.2355"	2343	2254	1420	2256	3443	2855	3132	1421	2181
"MSTRG.2356.1"	"MSTRG.2356"	561	550	328	531	660	575	527	416	447
"MSTRG.2357.1"	"MSTRG.2357"	25	26	29	28	26	25	20	12	17
"MSTRG.2358.1"	"MSTRG.2358"	168	144	49	133	135	103	96	91	85
"MSTRG.2359.1"	"MSTRG.2359"	450	405	227	429	559	422	462	302	382
"MSTRG.236.1"	"MSTRG.236"	2282.9	2009.88	1134.12	1879.23	2149.41	1764.94	1999.98	1325.57	1516.78
"MSTRG.236.2"	"MSTRG.236"	1602.1	1926.12	1073.88	1515.77	1937.59	1594.06	1259.02	1384.43	1296.22
"MSTRG.2360.1"	"MSTRG.2360"	574.46	781.57	260.41	688.38	902.78	707.2	498.47	452.55	635.97
"MSTRG.2360.2"	"MSTRG.2360"	1887.54	1672.43	1101.59	1698.62	2173.22	1692.8	1848.53	1123.45	1584.03
"MSTRG.2361.1"	"MSTRG.2361"	3.74	4.36	2.36	8.25	5.14	205.81	2.76	3.4	2.26
"MSTRG.2361.2"	"MSTRG.2361"	190.63	265.65	101.66	115.73	294.14	171.19	195.85	144.52	194.17
"MSTRG.2361.3"	"MSTRG.2361"	164.64	161.98	97.98	184.02	206.71	0	179.39	117.08	102.58
"MSTRG.2362.1"	"MSTRG.2362"	872	822	430	848	1023	786	975	633	798
"MSTRG.2363.1"	"MSTRG.2363"	12628	10040	6195	10419	12704	10429	15401	7786	8573
"MSTRG.2364.1"	"MSTRG.2364"	190	193	123	151	232	240	240	273	231
"MSTRG.2365.1"	"MSTRG.2365"	54.83	14.61	12.64	25.41	45.62	52.78	43.03	19.09	29.61
"MSTRG.2366.1"	"MSTRG.2366"	21.42	20.68	17.94	14.6	15.67	11.57	20.31	26.99	10.39
"MSTRG.2366.2"	"MSTRG.2366"	9.58	4.32	6.06	13.4	15.33	8.43	7.69	0.01	2.61
"MSTRG.2367.1"	"MSTRG.2367"	48	41	13	46.39	48	31	27	49	24
"MSTRG.2368.1"	"MSTRG.2368"	186.03	210.18	127.22	194.81	276.98	174.62	214.36	111.39	148.21
"MSTRG.2368.2"	"MSTRG.2368"	225.97	296.82	118.78	239.19	273.02	178.38	238.64	194.61	178.79
"MSTRG.2369.1"	"MSTRG.2369"	224	198	139	227	278	154	234	190	139
"MSTRG.237.1"	"MSTRG.237"	3538	3514	1792	3189	3645	2901	3286	1856	2311
"MSTRG.2370.1"	"MSTRG.2370"	2841	2725	1696	2677	3742	3198	3482	2034	2661
"MSTRG.2371.1"	"MSTRG.2371"	382	345	170	329	431	323	401	276	295
"MSTRG.2372.1"	"MSTRG.2372"	579.04	439.8	349.74	558.11	857.19	567.15	524.02	405.77	480.87
"MSTRG.2372.2"	"MSTRG.2372"	514.96	734.2	258.26	509.89	703.81	747.85	735.98	415.23	730.13
"MSTRG.2373.1"	"MSTRG.2373"	153	163	127	120	185	176	140	62	148
"MSTRG.2374.1"	"MSTRG.2374"	562.02	234.77	365.43	569.59	892.82	851.93	854.67	372.06	727.57
"MSTRG.2375.1"	"MSTRG.2375"	1253.68	1012.71	595.57	1172.3	1573.77	1294.28	1600.06	1012.73	1081.32
"MSTRG.2376.1"	"MSTRG.2376"	781	990	576	856	1276	1181	982	603	1034
"MSTRG.2377.1"	"MSTRG.2377"	1747	1829	1055	1670	2359	2012	1951	1377	1701
"MSTRG.2378.1"	"MSTRG.2378"	439	456	205	375	551	315	366	160	308
"MSTRG.2379.1"	"MSTRG.2379"	2239	2320	1289	2014	2838	2244	1983	1787	1990
"MSTRG.238.1"	"MSTRG.238"	2250	2184	1284	2019	2191	1691	1740	964	1230
"MSTRG.2380.1"	"MSTRG.2380"	499	527	289	450	562	476	482	325	390
"MSTRG.2381.1"	"MSTRG.2381"	675	907	413	456	890	875	907	390	806
"MSTRG.2382.1"	"MSTRG.2382"	1645	1556	886	1625	2013	1715	1789	1162	1496
"MSTRG.2383.1"	"MSTRG.2383"	1866	1848	884	1634	2120	1769	1904	1340	1491
"MSTRG.2384.1"	"MSTRG.2384"	845.5	758.98	452.15	772.37	1211.12	867.32	908.07	572.39	872.45
"MSTRG.2384.2"	"MSTRG.2384"	216.5	264.02	153.85	184.63	259.88	235.68	220.93	153.61	203.55
"MSTRG.2385.1"	"MSTRG.2385"	62	81	36	65	77	68	57	60	59
"MSTRG.2386.1"	"MSTRG.2386"	1828.84	1723.86	1128.69	1838.37	1802.94	1586.49	2067.61	942.38	1429.19
"MSTRG.2386.2"	"MSTRG.2386"	8503.16	7918.14	4151.31	8038.63	10922.06	7415.51	8953.39	6493.62	6598.81
"MSTRG.2387.1"	"MSTRG.2387"	1711.82	1593.08	722.39	1206.82	1682.74	1385.85	1777.57	804.77	1089.13
"MSTRG.2387.2"	"MSTRG.2387"	311.18	214.92	138.61	202.18	333.26	331.15	212.43	196.23	268.87
"MSTRG.2388.1"	"MSTRG.2388"	401	446	212	354	468	389	394	377	322
"MSTRG.2389.1"	"MSTRG.2389"	880	668	405	694	832	687	1023	508	556
"MSTRG.239.1"	"MSTRG.239"	333	336	164	273	401	281	337	221	324
"MSTRG.2390.1"	"MSTRG.2390"	900	631	440	769	1127	684	846	221	470
"MSTRG.2391.1"	"MSTRG.2391"	388	323	185	315	459	429	359	282	345
"MSTRG.2392.1"	"MSTRG.2392"	364	353.01	293	444	570	447	439	250	359
"MSTRG.2393.1"	"MSTRG.2393"	138	144	76	145	194	139	111	117	122
"MSTRG.2394.1"	"MSTRG.2394"	83.27	92.56	90.86	76.94	101.4	47.01	91.28	22.19	94.27
"MSTRG.2394.2"	"MSTRG.2394"	1429.73	1484.44	781.14	1369.06	1776.6	1309.99	1428.72	946.81	911.73
"MSTRG.2395.1"	"MSTRG.2395"	173	207	75	152	217	108	103	102	137
"MSTRG.2396.1"	"MSTRG.2396"	219.94	57.86	53.3	26.98	38.06	68.36	28.64	0	49.4
"MSTRG.2396.2"	"MSTRG.2396"	311.81	294.38	170.67	221.45	314.93	168.6	237.98	86.23	185.43
"MSTRG.2396.3"	"MSTRG.2396"	346.26	450.76	315.04	583.58	538.01	529.04	511.38	380.77	427.17
"MSTRG.2397.1"	"MSTRG.2397"	274.25	193.28	129.38	171.72	259.77	150.66	168.13	219.11	189.13
"MSTRG.2397.2"	"MSTRG.2397"	340.75	414.72	239.62	461.28	497.23	426.34	452.87	235.89	342.87
"MSTRG.2398.1"	"MSTRG.2398"	243	252	183	266	330	339	246	206	265
"MSTRG.2399.1"	"MSTRG.2399"	392	368	334	386	471	481	409	275	364
"MSTRG.24.1"	"MSTRG.24"	342	321	149	310	372	297	373	235	210
"MSTRG.240.1"	"MSTRG.240"	588	470	287	494	582	478	664	342	372
"MSTRG.2400.1"	"MSTRG.2400"	31.02	20.98	7.98	4.15	13.12	7.3	3.88	12.94	23.2
"MSTRG.2401.1"	"MSTRG.2401"	1067	989	710	1021	1195	1176	1347	410	841
"MSTRG.2402.1"	"MSTRG.2402"	300	214	160	260	355	274	332	124	203
"MSTRG.2403.1"	"MSTRG.2403"	0	0	0	0.01	0	0	0	108	0
"MSTRG.2403.2"	"MSTRG.2403"	218	209	171	181.99	205	186	175	0	136
"MSTRG.2404.1"	"MSTRG.2404"	685	624	459	585	772	641	618	381	470
"MSTRG.2405.1"	"MSTRG.2405"	1561.17	1680.79	1017.21	1536.32	1512.97	1556.22	1565.2	531.45	1048.77
"MSTRG.2405.2"	"MSTRG.2405"	381.83	587.21	222.79	359.68	788.03	371.78	493.8	472.55	625.23
"MSTRG.2406.1"	"MSTRG.2406"	426.22	288.45	185.14	361.48	496.58	358.19	477.7	159.9	258.15
"MSTRG.2406.2"	"MSTRG.2406"	217.37	324.55	245.97	234.62	274.43	237.86	142.67	102.14	225.22
"MSTRG.2407.1"	"MSTRG.2407"	335	358	179	298	364	297	337	248	240
"MSTRG.2408.1"	"MSTRG.2408"	149.47	119.86	71.03	82.26	183.07	137.42	144.14	39.76	134.57
"MSTRG.2408.2"	"MSTRG.2408"	108.53	121.14	67.97	127.74	155.93	170.58	127.86	92.24	120.43
"MSTRG.2409.1"	"MSTRG.2409"	208.35	176.06	0	44.27	44.1	263.61	88.31	1.16	241.37
"MSTRG.2409.2"	"MSTRG.2409"	320.27	234.76	317.05	300.73	153.2	221.93	280.45	151.41	131.31
"MSTRG.2409.3"	"MSTRG.2409"	661.37	647.18	558.95	806	918.7	749.47	892.24	401.43	450.32
"MSTRG.241.1"	"MSTRG.241"	1.88	3.27	0	2.74	1.74	7.78	5.02	3.9	5.23
"MSTRG.2410.1"	"MSTRG.2410"	136	141	91	125	159	135	112	60	112
"MSTRG.2411.1"	"MSTRG.2411"	890.8	946.57	498.37	853.33	1008.64	855.32	945.91	485.49	603.89
"MSTRG.2411.2"	"MSTRG.2411"	124.2	51.43	115.63	71.67	77.36	42.68	47.09	31.51	46.11
"MSTRG.2412.1"	"MSTRG.2412"	3100	2700	1470	2743	3190	2538	2876.23	2716	1848
"MSTRG.2413.1"	"MSTRG.2413"	685	600	403	591	659	602	676	373	506
"MSTRG.2414.1"	"MSTRG.2414"	39	28.93	8	21	30	16	15	19	16
"MSTRG.2415.1"	"MSTRG.2415"	804	962	474	842	933	748	714	708	730
"MSTRG.2416.1"	"MSTRG.2416"	1674.76	1630.08	771.8	1748.23	1889.47	1348.89	1578.37	1860.07	1170.78
"MSTRG.2416.2"	"MSTRG.2416"	24.68	13.2	0	4.14	14.1	0	17.06	42.19	12.35
"MSTRG.2416.3"	"MSTRG.2416"	6.44	10.9	11.6	28.65	26.01	25.25	0	0	13.61
"MSTRG.2417.1"	"MSTRG.2417"	3557	3433	1656	3109	3524	3002	3384	2064	2486.06
"MSTRG.2418.1"	"MSTRG.2418"	401	400	234	369	426	347	415	271	254
"MSTRG.2419.1"	"MSTRG.2419"	1167	1204	719	1128	1430	1229	1162	785	1013
"MSTRG.242.1"	"MSTRG.242"	722	760	394	723	856	748	760	539	607
"MSTRG.2420.1"	"MSTRG.2420"	700	840	415	681	777	694	694	487	609
"MSTRG.2421.1"	"MSTRG.2421"	164	175	86	163	143	121	150	120	92
"MSTRG.2422.1"	"MSTRG.2422"	172	200	110	166	207	180	181	115	148
"MSTRG.2423.1"	"MSTRG.2423"	0	0	0	0	0	0.14	0	0	0
"MSTRG.2424.1"	"MSTRG.2424"	444	536	241	447	516	386	423	352	421
"MSTRG.2425.1"	"MSTRG.2425"	568	604	391	593	753	642	672	435	509
"MSTRG.2426.1"	"MSTRG.2426"	158	156	132	174	148	126	117	50	114
"MSTRG.2427.1"	"MSTRG.2427"	3631	2641.81	1741	2972.21	3674	3114	4114	2171	2262
"MSTRG.2428.1"	"MSTRG.2428"	1474.17	1650.17	1217.65	1571.58	1606.88	1700.57	1490.53	713.28	1239.12
"MSTRG.2428.2"	"MSTRG.2428"	911.83	1052.83	670.35	731.42	960.12	858.43	687.47	341.72	834.88
"MSTRG.2429.1"	"MSTRG.2429"	561	609	421	538	798	596	675	207	518
"MSTRG.243.1"	"MSTRG.243"	22	31	10	27	24	32	23	41	32.24
"MSTRG.2430.1"	"MSTRG.2430"	283	275	183	268	290	254	255	108	205
"MSTRG.2431.1"	"MSTRG.2431"	1591.57	1654.86	1119.43	1572.76	2915.41	2353.26	2292.53	1125.87	1987.54
"MSTRG.2431.2"	"MSTRG.2431"	96.86	113.43	23.32	125.15	137.67	136.02	92.32	90.05	106.74
"MSTRG.2431.3"	"MSTRG.2431"	551.57	587.71	426.25	551.08	874.92	744.72	798.15	278.08	553.72
"MSTRG.2432.1"	"MSTRG.2432"	399	471	254	359	461	353	360	201	335
"MSTRG.2433.1"	"MSTRG.2433"	134	116	80	158	143	108	108	53	70
"MSTRG.2434.1"	"MSTRG.2434"	0	0	0	46.17	0	46.06	92.21	0	0
"MSTRG.2435.1"	"MSTRG.2435"	2448	2867	1525	2269	3163	2634	2326	1676	2403
"MSTRG.2436.1"	"MSTRG.2436"	31.41	66.67	32.44	30.02	60.88	68.14	54.03	87.63	86.88
"MSTRG.2436.2"	"MSTRG.2436"	542.59	659.33	313.56	567.98	697.12	534.73	524.97	346.37	454.13
"MSTRG.2437.1"	"MSTRG.2437"	68	64	53	57	80	43	55	16	47
"MSTRG.2438.1"	"MSTRG.2438"	336.93	223.23	214.21	215.94	276.75	229.23	286.82	92.69	164.84
"MSTRG.2438.2"	"MSTRG.2438"	2524.07	2380.77	1231.79	2379.06	3130.25	2373.77	2683.18	1622.31	1984.16
"MSTRG.2439.1"	"MSTRG.2439"	0	0	0	0	0	0	0	0	10.94
"MSTRG.244.1"	"MSTRG.244"	1.3	0	0	2.72	0	0	1.46	2.78	0
"MSTRG.2440.1"	"MSTRG.2440"	124	88	44	111	129	79	86	64	77
"MSTRG.2441.1"	"MSTRG.2441"	377.57	421.53	352.13	350.03	603.36	419.03	550.97	170.8	418.39
"MSTRG.2441.2"	"MSTRG.2441"	314.71	310.22	79.28	363.78	400.71	363.78	354.33	226.39	244.73
"MSTRG.2441.3"	"MSTRG.2441"	98.72	121.25	120.58	56.19	130.93	263.19	205.7	62.81	100.88
"MSTRG.2442.1"	"MSTRG.2442"	1713	2041	994	1601	1952.05	1646.94	1552.79	1090.32	1491
"MSTRG.2443.1"	"MSTRG.2443"	671	655	361	597	693	538	638	347	431
"MSTRG.2444.1"	"MSTRG.2444"	1401.58	1320.06	1006.12	1271.35	1481.94	1344.06	1388.52	683.67	1175
"MSTRG.2444.2"	"MSTRG.2444"	1810.11	2023.46	1288.47	1748.39	2255.94	2088.95	2205.76	906.7	1639.01
"MSTRG.2445.1"	"MSTRG.2445"	0	0	0	0	4.06	0	0	0	0
"MSTRG.2446.1"	"MSTRG.2446"	638	625	497	603	711	621	557	223	419
"MSTRG.2447.1"	"MSTRG.2447"	94	94	67	114	102	73	90	69	57
"MSTRG.2448.1"	"MSTRG.2448"	197	194	107	194	222	194	207	118	173
"MSTRG.2449.1"	"MSTRG.2449"	357	381	216	350	495	421	439	365	372
"MSTRG.245.1"	"MSTRG.245"	82.26	102.56	34.17	81.22	107.07	107.23	53.51	65.3	87.92
"MSTRG.2450.1"	"MSTRG.2450"	236	257	117	230	280	194	226	151	164
"MSTRG.2451.1"	"MSTRG.2451"	73	87	34	69	115	93	77	83	68
"MSTRG.2452.1"	"MSTRG.2452"	892.38	840.43	448.2	664.74	931.15	697.05	817.57	440.4	617.24
"MSTRG.2452.2"	"MSTRG.2452"	345.25	390.85	184.01	342.13	419.37	478	388.19	486.62	472.25
